wx_count,mprotect_sum,ptrace_sum,syscall_rate,blocked_ratio,uid_is_root,event_burst_ratio,unique_event_diversity,label
0,2,0,3.6,0.003,0,1.37,0.102,0
0,2,0,1.28,0.004,0,1.29,0.263,0
9,2,3,177.52,0.49,1,3.44,0.915,1
0,0,0,16.5,0.043,0,0.28,0.167,0
0,0,0,4.08,0.03,0,1.29,0.129,0
0,0,0,26.98,0.034,0,0.87,0.155,0
9,4,1,125.11,0.743,0,8.88,0.836,1
0,2,0,20.61,0.017,1,0.48,0.175,0
0,2,0,19.06,0.033,0,0.42,0.102,0
0,0,0,21.48,0.048,0,1.41,0.231,0
8,5,3,337.78,0.113,1,4.21,0.733,1
0,0,0,9.56,0.016,0,1.35,0.216,0
0,2,0,19.34,0.015,0,0.18,0.228,0
0,1,0,8.94,0.047,0,1.01,0.173,0
0,1,0,33.49,0.007,0,0.39,0.334,0
8,2,3,373.97,0.476,1,2.35,0.69,1
5,3,3,162.21,0.137,1,7.92,0.603,1
10,5,2,418.75,0.441,1,3.61,0.566,1
9,4,1,213.14,0.468,1,8.22,0.897,1
0,2,0,8.91,0.03,0,1.24,0.323,0
0,1,0,34.58,0.035,0,1.43,0.344,0
8,5,3,293.13,0.509,0,4.98,0.763,1
0,0,0,10.96,0.016,0,0.13,0.19,0
3,3,3,490.23,0.465,1,9.95,0.903,1
5,3,3,220.13,0.832,0,6.94,0.703,1
10,4,1,292.21,0.565,0,7.11,0.573,1
2,8,2,128.47,0.31,1,4.5,0.739,1
9,5,3,470.01,0.565,0,8.5,0.66,1
3,4,3,95.21,0.589,0,7.44,0.675,1
0,2,0,19.41,0.041,0,1.39,0.186,0
0,2,0,16.62,0.03,0,1.48,0.162,0
0,2,0,37.43,0.011,0,0.26,0.126,0
0,1,0,5.15,0.007,0,0.19,0.312,0
0,2,0,21.12,0.046,0,1.22,0.383,0
5,5,0,477.86,0.299,0,3.82,0.872,1
0,1,0,12.49,0.016,0,0.81,0.296,0
4,6,2,281.86,0.662,0,7.16,0.561,1
0,0,0,29.42,0.033,0,1.23,0.315,0
0,2,0,23.06,0.02,0,1.17,0.386,0
0,2,0,10.84,0.049,0,1.46,0.201,0
0,1,0,21.78,0.022,0,0.7,0.112,0
6,5,3,100.68,0.162,1,9.21,0.885,1
0,1,0,2.27,0.048,0,0.23,0.143,0
6,6,3,75.73,0.648,1,8.0,0.954,1
7,7,1,283.26,0.814,0,5.95,0.726,1
8,8,0,377.25,0.645,0,9.64,0.96,1
8,6,1,233.16,0.174,1,8.43,0.775,1
0,2,0,29.45,0.04,0,1.29,0.111,0
9,3,0,274.05,0.24,1,6.02,0.553,1
0,2,0,36.07,0.046,0,0.56,0.318,0
8,8,0,78.45,0.589,1,3.05,0.501,1
5,6,0,87.19,0.773,0,2.03,0.655,1
0,0,0,37.81,0.033,0,0.56,0.116,0
10,5,2,304.39,0.519,1,9.79,0.745,1
0,1,0,8.94,0.033,1,0.65,0.235,0
1,3,0,119.5,0.553,0,8.41,0.526,1
4,6,3,177.44,0.328,1,9.43,0.723,1
0,1,0,32.07,0.03,0,0.14,0.336,0
0,2,0,32.77,0.05,0,0.27,0.379,0
3,5,1,351.24,0.806,1,2.6,0.852,1
0,0,0,13.84,0.022,0,1.11,0.173,0
6,7,3,180.83,0.816,1,2.84,0.544,1
0,1,0,5.62,0.005,1,1.15,0.321,0
0,2,0,23.92,0.018,0,0.84,0.294,0
1,4,2,269.96,0.626,1,4.98,0.992,1
0,0,0,28.38,0.045,0,0.23,0.323,0
7,3,1,219.0,0.793,0,7.57,0.998,1
1,0,0,34.71,0.008,0,0.69,0.312,0
6,2,0,380.23,0.432,0,6.05,0.682,1
0,0,0,14.76,0.039,0,1.49,0.226,0
0,2,0,13.33,0.044,0,0.9,0.15,0
8,4,0,389.64,0.181,1,9.94,0.675,1
0,0,0,16.96,0.005,0,0.88,0.134,0
0,0,0,3.8,0.002,0,1.19,0.332,0
0,2,0,27.86,0.02,0,0.2,0.39,0
1,6,2,281.79,0.496,0,7.84,0.625,1
0,0,0,38.13,0.021,1,0.97,0.18,0
7,5,0,130.22,0.211,0,8.41,0.619,1
4,5,3,250.06,0.494,1,4.66,0.69,1
8,2,1,364.91,0.28,0,5.92,0.91,1
0,1,0,32.17,0.035,0,0.37,0.199,0
0,0,0,8.61,0.005,0,0.33,0.357,0
4,4,1,154.83,0.377,1,6.28,0.598,1
7,2,0,267.78,0.74,0,2.81,0.806,1
0,1,0,18.19,0.026,0,0.73,0.315,0
6,2,3,374.34,0.895,0,9.06,0.975,1
4,5,1,334.7,0.325,0,8.68,0.507,1
5,4,2,80.51,0.523,0,2.25,0.917,1
4,8,1,249.01,0.456,0,4.31,0.645,1
8,2,2,318.18,0.169,0,7.97,0.766,1
0,0,0,4.03,0.001,1,0.95,0.148,0
0,1,0,28.34,0.031,0,0.25,0.149,0
9,5,2,218.05,0.47,1,6.21,0.661,1
2,4,2,181.46,0.231,0,3.64,0.534,1
7,8,3,303.74,0.103,1,5.88,0.653,1
1,4,2,53.29,0.85,1,4.69,0.628,1
0,2,0,30.4,0.047,0,0.39,0.167,0
2,2,3,453.23,0.658,0,6.33,0.649,1
4,2,2,449.99,0.599,0,8.37,0.525,1
0,2,0,35.28,0.01,1,1.46,0.17,0
10,5,2,317.97,0.753,1,6.29,0.565,1
0,2,0,6.82,0.046,0,0.5,0.143,0
10,2,3,472.2,0.801,1,8.18,0.749,1
0,2,0,29.13,0.033,0,0.43,0.301,0
4,2,1,251.78,0.506,0,4.48,0.553,1
3,3,2,462.44,0.635,0,2.98,0.589,1
0,0,0,20.99,0.016,0,0.17,0.285,0
4,5,3,407.88,0.634,1,3.3,0.717,1
1,7,1,102.91,0.521,1,8.33,0.818,1
7,4,0,422.95,0.395,0,8.44,0.977,1
2,5,2,473.19,0.373,1,7.6,0.933,1
0,2,0,23.15,0.021,0,1.29,0.105,0
0,0,0,15.09,0.016,0,0.85,0.124,0
0,2,0,5.65,0.017,0,1.07,0.321,0
0,2,0,23.41,0.016,0,1.45,0.146,0
0,0,0,26.32,0.041,0,0.57,0.355,0
2,4,3,393.37,0.152,1,3.47,0.587,1
3,3,2,123.0,0.635,1,3.22,0.71,1
0,2,0,34.76,0.012,0,0.4,0.383,0
0,0,0,8.55,0.049,0,0.81,0.133,0
3,5,1,318.49,0.224,1,5.9,0.784,1
9,3,1,190.34,0.402,0,9.81,0.867,1
0,2,0,1.49,0.04,0,0.26,0.352,0
3,4,2,308.67,0.613,1,9.82,0.695,1
7,3,0,268.64,0.346,1,2.3,0.506,1
0,1,0,15.44,0.031,0,1.09,0.148,0
9,5,1,297.72,0.401,1,9.92,0.722,1
9,4,1,217.89,0.734,0,9.78,0.946,1
0,0,0,1.44,0.041,0,0.33,0.228,0
0,2,0,11.31,0.004,0,1.4,0.234,0
0,0,0,9.65,0.046,0,1.16,0.121,0
0,1,0,4.44,0.016,0,0.43,0.141,0
0,0,0,20.49,0.011,0,0.36,0.167,0
10,8,2,321.89,0.86,0,6.05,0.825,1
0,0,0,9.67,0.003,0,0.63,0.162,0
1,0,0,17.73,0.012,0,0.63,0.206,0
2,5,2,89.75,0.719,1,4.41,0.644,1
0,0,0,27.55,0.016,0,0.57,0.197,0
0,2,0,3.02,0.03,0,1.34,0.327,0
5,5,3,94.26,0.857,0,5.5,0.97,1
10,8,1,206.68,0.62,1,9.74,0.946,1
0,0,0,23.04,0.04,0,0.5,0.365,0
10,6,0,327.4,0.148,1,9.14,0.616,1
0,1,0,14.55,0.045,0,0.37,0.192,0
0,0,0,24.19,0.015,0,0.57,0.186,0
0,2,0,4.6,0.017,0,0.76,0.399,0
0,2,0,23.01,0.049,0,0.7,0.165,0
7,7,0,471.88,0.648,1,7.31,0.857,1
0,0,0,5.66,0.044,0,1.27,0.287,0
3,6,3,272.56,0.458,1,7.62,0.911,1
9,7,1,391.77,0.542,1,5.97,0.557,1
0,0,0,11.09,0.002,1,0.2,0.339,0
0,0,0,10.29,0.009,0,1.34,0.289,0
0,2,0,11.33,0.015,0,1.02,0.102,0
0,2,0,7.33,0.004,0,0.62,0.375,0
1,2,0,9.48,0.009,0,0.42,0.194,0
9,2,3,259.41,0.344,1,9.53,0.547,1
8,7,1,391.14,0.812,1,6.67,0.649,1
0,1,0,27.31,0.029,0,0.78,0.377,0
7,6,0,411.34,0.81,1,5.67,0.59,1
0,1,0,2.94,0.036,0,0.24,0.38,0
0,1,0,36.25,0.025,0,0.39,0.172,0
0,2,0,16.22,0.006,0,0.85,0.256,0
0,1,0,28.24,0.042,0,0.87,0.285,0
8,3,1,196.09,0.345,1,8.71,0.866,1
0,0,0,23.38,0.019,1,1.33,0.372,0
0,2,0,11.18,0.017,0,0.58,0.119,0
10,6,2,427.11,0.237,1,8.98,0.93,1
2,2,0,322.76,0.838,0,9.49,0.664,1
0,0,0,28.84,0.014,0,0.68,0.168,0
0,1,0,10.16,0.006,0,0.75,0.146,0
0,1,0,38.63,0.021,0,1.48,0.392,0
3,7,2,187.36,0.856,0,3.67,0.619,1
2,7,3,425.19,0.168,1,7.39,0.895,1
0,1,0,18.0,0.022,0,0.34,0.208,0
1,6,1,382.68,0.369,1,4.68,0.621,1
8,3,3,290.04,0.292,0,3.54,0.985,1
0,0,0,33.43,0.048,0,0.13,0.167,0
1,4,1,113.64,0.117,1,6.05,0.606,1
3,8,3,308.96,0.333,1,7.02,0.501,1
7,3,0,388.29,0.259,1,3.3,0.55,1
1,5,3,159.12,0.342,0,6.7,0.763,1
0,2,0,9.33,0.004,0,1.44,0.272,0
0,2,0,27.25,0.023,0,0.54,0.321,0
1,5,2,70.86,0.691,1,3.91,0.926,1
6,3,3,435.44,0.414,1,3.12,0.919,1
0,0,0,28.16,0.007,0,1.05,0.292,0
9,6,3,262.77,0.827,0,4.42,0.528,1
0,0,0,33.11,0.026,0,0.78,0.224,0
0,0,0,27.11,0.004,0,0.18,0.257,0
0,0,0,12.52,0.044,0,0.16,0.333,0
1,2,0,37.9,0.023,0,1.31,0.205,0
7,6,3,144.01,0.893,1,3.42,0.643,1
10,3,1,186.9,0.523,1,4.89,0.942,1
0,0,0,6.08,0.044,0,0.82,0.152,0
0,2,0,34.07,0.044,0,0.73,0.212,0
0,2,0,27.76,0.0,0,0.51,0.333,0
0,1,0,29.44,0.012,0,1.45,0.219,0
0,1,0,18.56,0.044,1,0.57,0.242,0
1,5,2,85.43,0.847,0,5.6,0.865,1
2,6,1,185.28,0.169,1,2.34,0.577,1
0,1,0,33.05,0.007,1,0.37,0.24,0
3,8,3,384.39,0.818,1,3.81,0.849,1
0,1,0,6.61,0.041,0,0.64,0.106,0
0,1,0,15.59,0.022,0,1.29,0.395,0
5,6,1,345.71,0.6,1,7.92,0.894,1
9,3,1,413.72,0.783,0,4.34,0.726,1
1,2,3,329.51,0.568,1,2.34,0.937,1
8,6,1,85.12,0.527,1,9.45,0.822,1
8,6,1,155.33,0.525,0,4.17,0.766,1
0,0,0,34.06,0.034,0,0.43,0.222,0
4,4,1,265.02,0.78,0,8.36,0.906,1
9,2,2,205.01,0.17,1,5.97,0.982,1
6,3,1,357.93,0.883,1,5.23,0.566,1
0,0,0,33.21,0.043,0,1.06,0.111,0
0,1,0,9.18,0.037,0,0.78,0.134,0
6,3,2,468.35,0.838,0,2.56,0.765,1
0,0,0,28.03,0.022,0,0.79,0.129,0
0,2,0,24.63,0.027,0,0.45,0.335,0
7,6,2,331.65,0.306,0,7.71,0.58,1
0,0,0,27.88,0.008,0,0.86,0.342,0
0,2,0,32.58,0.023,0,0.31,0.159,0
0,0,0,25.68,0.018,0,1.35,0.162,0
10,2,3,266.17,0.19,1,9.96,0.86,1
0,1,0,9.91,0.039,0,0.3,0.155,0
0,2,0,35.42,0.035,0,0.61,0.339,0
0,1,0,10.42,0.003,1,0.55,0.134,0
10,5,3,370.34,0.638,1,3.27,0.508,1
4,2,0,163.67,0.79,0,5.04,0.719,1
2,5,3,327.33,0.493,1,6.27,0.864,1
4,3,2,278.31,0.301,1,8.66,0.549,1
0,1,0,27.88,0.041,0,1.12,0.253,0
0,2,0,10.46,0.033,0,1.16,0.295,0
8,7,1,306.86,0.41,1,7.0,0.882,1
0,1,0,11.53,0.008,0,1.43,0.208,0
0,2,0,26.9,0.005,0,1.14,0.21,0
0,1,0,18.53,0.024,0,0.91,0.244,0
4,5,0,103.32,0.37,0,9.2,0.749,1
0,0,0,4.83,0.034,0,0.71,0.343,0
0,2,0,7.47,0.044,0,0.23,0.337,0
2,4,2,124.8,0.67,1,5.89,0.91,1
0,2,0,2.05,0.01,1,1.34,0.37,0
0,1,0,2.91,0.008,0,0.83,0.254,0
8,5,1,266.56,0.296,0,6.57,0.581,1
4,3,3,377.8,0.127,1,3.74,0.826,1
2,5,0,125.72,0.539,1,8.99,0.978,1
0,1,0,36.31,0.048,0,0.51,0.178,0
6,3,0,385.36,0.81,0,8.32,0.6,1
0,1,0,30.46,0.002,0,0.79,0.23,0
0,1,0,9.56,0.001,0,1.44,0.336,0
0,0,0,23.58,0.033,0,0.99,0.214,0
0,2,0,35.02,0.012,0,1.34,0.248,0
9,4,2,69.31,0.272,1,4.87,0.606,1
0,0,0,33.86,0.019,0,0.7,0.146,0
6,6,1,413.05,0.31,1,2.59,0.731,1
10,3,0,447.49,0.575,1,9.03,0.53,1
3,2,1,93.48,0.785,1,4.57,0.567,1
4,6,2,215.98,0.781,0,8.85,0.831,1
10,5,0,378.03,0.514,0,6.44,0.996,1
0,2,0,34.48,0.033,0,1.03,0.22,0
0,1,0,11.48,0.024,0,0.99,0.398,0
6,2,1,158.27,0.649,0,4.89,0.922,1
1,1,0,18.74,0.001,0,0.45,0.171,0
0,2,0,16.87,0.031,0,1.02,0.35,0
0,2,0,32.92,0.003,0,0.77,0.283,0
2,3,0,234.31,0.564,0,9.89,0.602,1
0,0,0,37.53,0.03,0,0.34,0.3,0
0,2,0,29.83,0.016,0,1.47,0.329,0
0,2,0,12.28,0.021,0,1.47,0.309,0
3,8,2,201.74,0.291,1,9.15,0.553,1
7,2,3,199.16,0.213,0,7.75,0.801,1
0,0,0,25.74,0.026,1,0.27,0.254,0
8,5,0,452.17,0.681,0,7.7,0.912,1
0,2,0,33.72,0.019,1,1.4,0.35,0
7,7,3,223.33,0.14,0,7.72,0.821,1
0,2,0,37.66,0.018,0,0.64,0.183,0
0,0,0,1.88,0.045,0,0.42,0.385,0
7,4,2,358.15,0.655,1,7.48,0.821,1
2,6,3,212.84,0.791,0,5.79,0.855,1
7,3,2,117.18,0.116,0,6.86,0.556,1
0,2,0,33.27,0.03,0,0.86,0.141,0
8,2,1,186.96,0.581,1,9.54,0.87,1
3,5,2,141.16,0.414,0,4.95,0.804,1
0,2,0,18.8,0.016,0,0.9,0.147,0
1,2,2,432.21,0.538,1,6.28,0.99,1
0,1,0,10.7,0.031,0,1.27,0.323,0
2,2,1,246.09,0.643,1,8.82,0.733,1
0,0,0,10.95,0.043,0,0.82,0.377,0
1,6,2,172.64,0.249,0,5.58,0.656,1
8,4,1,485.59,0.806,1,8.89,0.562,1
0,0,0,6.15,0.011,1,1.2,0.364,0
0,0,0,15.91,0.015,0,1.5,0.385,0
8,7,1,389.18,0.524,1,3.95,0.89,1
0,1,0,37.61,0.031,0,1.31,0.222,0
8,6,2,460.35,0.185,0,7.17,0.673,1
1,2,2,129.32,0.602,1,8.97,0.671,1
4,6,3,489.05,0.746,1,6.53,0.992,1
1,8,0,206.67,0.422,1,3.33,0.817,1
0,1,0,18.64,0.011,0,0.91,0.147,0
0,1,0,38.82,0.047,0,1.01,0.389,0
0,0,0,2.58,0.02,0,1.29,0.233,0
7,3,0,358.32,0.364,0,9.2,0.676,1
9,7,2,122.46,0.861,1,2.47,0.569,1
8,4,0,466.17,0.595,0,9.91,0.667,1
3,3,1,490.98,0.361,1,8.16,0.57,1
0,2,0,36.36,0.025,0,0.91,0.113,0
8,8,0,287.58,0.796,1,9.31,0.902,1
4,3,3,356.67,0.707,1,8.38,0.736,1
0,1,0,14.26,0.034,0,1.02,0.225,0
0,0,0,38.16,0.018,0,1.06,0.362,0
5,5,0,381.48,0.595,0,4.86,0.649,1
0,2,0,7.26,0.028,0,0.24,0.336,0
7,8,2,441.94,0.825,1,8.04,0.938,1
0,0,0,15.63,0.005,0,1.37,0.164,0
9,4,3,448.62,0.514,1,3.54,0.765,1
0,2,0,14.89,0.05,0,0.98,0.324,0
0,0,0,36.67,0.043,0,0.97,0.27,0
1,7,2,335.97,0.327,1,4.37,0.987,1
5,4,3,276.06,0.378,0,7.01,0.739,1
3,8,1,406.45,0.696,0,5.7,0.593,1
10,3,1,194.57,0.448,1,6.54,0.803,1
2,6,1,339.1,0.766,0,2.84,0.552,1
0,1,0,3.87,0.021,0,0.65,0.278,0
0,1,0,29.02,0.037,0,1.41,0.194,0
0,0,0,14.63,0.047,0,0.88,0.192,0
9,8,3,480.97,0.535,1,9.11,0.702,1
0,0,0,22.07,0.008,0,0.23,0.162,0
0,2,0,3.97,0.026,0,0.56,0.304,0
8,8,0,151.51,0.659,1,3.82,0.704,1
2,2,2,440.29,0.267,1,9.42,0.561,1
0,2,0,35.96,0.028,0,0.89,0.385,0
1,8,1,218.86,0.812,0,2.66,0.989,1
3,7,3,95.28,0.418,1,4.04,0.674,1
9,4,3,362.37,0.539,1,2.3,0.97,1
0,0,0,21.43,0.032,0,1.47,0.388,0
5,4,1,433.62,0.114,1,4.68,0.725,1
0,0,0,16.22,0.044,0,0.51,0.185,0
0,1,0,5.52,0.008,0,0.97,0.248,0
0,0,0,22.6,0.013,0,0.59,0.213,0
0,0,0,26.63,0.042,0,0.51,0.313,0
0,0,0,19.2,0.022,0,1.19,0.3,0
1,1,0,11.14,0.02,0,0.96,0.163,0
10,4,1,208.6,0.764,0,2.99,0.928,1
0,1,0,24.69,0.018,0,0.18,0.299,0
0,2,0,17.93,0.047,0,1.1,0.113,0
3,4,2,214.9,0.297,1,8.42,0.605,1
5,8,0,373.85,0.346,0,6.36,0.78,1
2,5,3,285.01,0.388,0,9.3,0.757,1
4,3,2,124.75,0.803,0,8.75,0.979,1
2,5,3,456.33,0.615,1,8.72,0.978,1
1,3,1,368.81,0.425,1,3.5,0.741,1
0,0,0,8.16,0.026,0,0.65,0.365,0
0,0,0,23.15,0.037,0,0.19,0.17,0
0,0,0,20.82,0.031,0,1.19,0.243,0
8,5,3,280.25,0.27,1,7.28,0.671,1
3,8,3,476.19,0.3,0,2.79,0.996,1
4,2,1,68.57,0.843,1,7.03,0.597,1
3,3,2,451.46,0.49,1,7.23,0.571,1
7,4,1,165.75,0.642,0,8.1,0.828,1
2,3,3,167.71,0.223,1,8.75,0.78,1
1,1,0,18.11,0.006,0,0.12,0.32,0
2,8,1,331.84,0.619,1,9.11,0.78,1
5,4,2,289.92,0.878,1,2.63,0.739,1
9,6,1,401.81,0.831,1,9.19,0.942,1
0,2,0,21.57,0.032,0,0.89,0.162,0
0,1,0,12.65,0.047,0,0.9,0.151,0
0,1,0,13.88,0.003,0,0.81,0.109,0
0,0,0,17.01,0.019,0,1.17,0.212,0
0,0,0,13.21,0.018,0,0.1,0.143,0
1,1,0,39.66,0.011,0,1.22,0.146,0
7,5,0,229.55,0.705,0,8.7,0.734,1
0,2,0,4.73,0.003,0,1.31,0.134,0
9,8,2,199.39,0.266,0,9.75,0.897,1
0,0,0,33.31,0.044,0,0.32,0.367,0
0,1,0,28.07,0.043,0,0.65,0.395,0
9,5,1,263.52,0.2,1,9.3,0.703,1
9,6,3,458.44,0.53,1,3.93,0.69,1
0,2,0,23.63,0.009,0,0.89,0.257,0
0,1,0,9.53,0.009,0,1.17,0.112,0
6,3,3,161.91,0.827,0,5.31,0.619,1
1,8,2,198.18,0.832,0,3.37,0.829,1
6,4,2,268.36,0.738,0,4.86,0.665,1
0,1,0,9.77,0.028,0,1.15,0.233,0
5,8,0,129.17,0.61,1,9.3,0.82,1
4,4,0,350.99,0.738,1,3.46,0.621,1
1,0,0,14.07,0.026,0,1.29,0.337,0
10,2,1,350.65,0.287,1,2.34,0.767,1
1,2,0,38.8,0.025,0,0.16,0.247,0
10,4,0,224.96,0.382,1,2.51,0.541,1
0,2,0,9.28,0.031,0,0.73,0.356,0
6,2,2,474.9,0.552,1,8.27,0.664,1
6,7,1,416.46,0.13,1,6.61,0.663,1
0,0,0,15.79,0.011,1,0.58,0.22,0
6,2,2,499.34,0.344,1,7.98,0.718,1
0,1,0,37.59,0.015,0,1.21,0.283,0
2,6,0,472.42,0.101,0,3.42,0.783,1
7,5,0,309.37,0.402,1,3.64,0.711,1
1,5,3,488.57,0.894,0,5.2,0.52,1
6,5,1,351.5,0.49,1,3.29,0.519,1
0,2,0,15.34,0.044,0,1.16,0.265,0
7,6,2,106.05,0.177,1,6.98,0.891,1
3,2,1,164.38,0.232,0,4.41,0.543,1
0,1,0,25.55,0.034,0,0.33,0.367,0
5,2,0,318.99,0.382,1,8.09,0.726,1
0,2,0,9.86,0.042,0,1.09,0.264,0
0,1,0,10.9,0.044,0,1.04,0.24,0
0,0,0,4.15,0.014,0,0.35,0.119,0
0,0,0,26.39,0.027,0,0.97,0.138,0
7,7,1,442.19,0.202,0,6.87,0.86,1
2,2,1,101.71,0.798,1,7.76,0.668,1
0,1,0,31.89,0.018,0,0.72,0.282,0
0,2,0,36.6,0.009,0,1.0,0.116,0
8,7,1,369.23,0.14,0,3.87,0.691,1
7,8,3,183.76,0.838,1,5.14,0.823,1
0,1,0,9.58,0.001,0,0.95,0.227,0
3,7,0,358.89,0.231,0,3.25,0.597,1
4,8,3,345.45,0.882,1,2.54,0.721,1
1,3,0,478.14,0.494,1,3.14,0.98,1
6,4,0,281.05,0.717,0,4.25,0.962,1
0,2,0,18.63,0.02,0,0.5,0.18,0
0,0,0,15.58,0.027,0,0.4,0.391,0
0,2,0,10.18,0.046,0,1.34,0.237,0
0,0,0,2.27,0.006,1,1.32,0.389,0
9,2,1,171.54,0.167,1,4.09,0.884,1
7,4,2,420.06,0.498,1,8.33,0.715,1
8,3,2,448.29,0.211,1,6.7,0.521,1
1,7,0,51.32,0.416,0,5.7,0.535,1
8,8,0,473.13,0.22,1,2.99,0.812,1
0,1,0,7.2,0.046,0,1.1,0.307,0
0,1,0,22.58,0.032,1,1.32,0.123,0
0,0,0,6.67,0.05,0,1.15,0.147,0
0,2,0,20.38,0.035,0,0.54,0.203,0
10,8,0,448.23,0.105,1,9.05,0.847,1
3,4,1,198.16,0.705,1,4.23,0.627,1
0,2,0,6.47,0.009,0,0.41,0.199,0
0,0,0,14.05,0.007,0,1.38,0.333,0
1,2,0,322.58,0.167,1,2.07,0.533,1
9,4,2,329.14,0.267,1,8.3,0.925,1
0,2,0,12.06,0.008,0,0.48,0.193,0
7,4,2,269.18,0.399,1,2.8,0.857,1
5,3,0,276.73,0.619,0,8.31,0.701,1
9,5,0,270.56,0.699,0,4.47,0.742,1
0,2,0,9.99,0.05,0,0.74,0.393,0
3,8,3,493.96,0.202,0,7.09,0.658,1
1,1,0,4.05,0.015,0,0.15,0.173,0
0,2,0,29.74,0.013,0,0.97,0.252,0
0,0,0,23.41,0.016,0,1.39,0.119,0
1,1,0,27.56,0.039,0,0.36,0.315,0
5,2,0,62.81,0.215,1,2.84,0.915,1
0,0,0,23.09,0.028,0,1.4,0.229,0
0,2,0,39.21,0.047,0,0.9,0.277,0
3,8,1,204.69,0.884,0,3.64,0.872,1
0,0,0,18.24,0.016,0,0.55,0.34,0
0,1,0,33.53,0.028,1,0.28,0.389,0
0,1,0,16.56,0.034,0,0.88,0.333,0
5,2,1,276.85,0.464,0,7.47,0.614,1
0,2,0,32.48,0.049,0,0.16,0.244,0
4,4,3,428.62,0.533,1,9.85,0.675,1
1,3,3,305.74,0.28,1,5.93,0.521,1
0,0,0,19.94,0.014,0,0.36,0.254,0
0,1,0,15.68,0.011,0,0.13,0.391,0
7,2,3,119.96,0.534,1,2.52,0.524,1
5,4,1,241.92,0.158,0,2.05,0.811,1
7,5,2,336.72,0.567,0,2.82,0.578,1
0,1,0,12.83,0.01,0,1.09,0.367,0
4,5,2,454.89,0.519,1,6.35,0.521,1
1,2,2,497.99,0.628,1,7.61,0.95,1
0,2,0,8.21,0.049,0,1.19,0.341,0
0,2,0,6.79,0.001,0,1.49,0.17,0
6,8,1,457.38,0.39,0,2.32,0.646,1
6,6,2,267.74,0.171,1,5.72,0.507,1
10,6,1,61.59,0.839,1,9.98,0.779,1
0,1,0,32.5,0.031,0,0.14,0.136,0
0,0,0,3.43,0.013,0,0.31,0.306,0
0,1,0,14.04,0.033,0,0.96,0.217,0
0,0,0,37.9,0.031,0,0.97,0.298,0
0,2,0,25.69,0.048,0,1.19,0.4,0
0,1,0,38.11,0.039,1,1.32,0.186,0
0,0,0,37.58,0.018,0,1.2,0.371,0
9,6,1,469.09,0.315,0,8.34,0.511,1
8,4,1,365.13,0.498,0,2.46,0.675,1
10,3,0,150.23,0.104,1,4.72,0.718,1
0,2,0,5.9,0.003,0,0.21,0.267,0
0,1,0,28.83,0.032,0,0.99,0.187,0
2,6,3,255.26,0.514,1,4.65,0.707,1
0,0,0,26.88,0.007,0,0.92,0.3,0
5,4,2,408.1,0.713,1,7.7,0.553,1
0,1,0,5.35,0.044,0,1.33,0.21,0
2,6,3,318.45,0.581,1,8.86,0.884,1
0,2,0,13.36,0.042,0,0.46,0.37,0
0,0,0,32.72,0.026,0,0.42,0.204,0
2,6,0,377.89,0.79,0,3.43,0.534,1
6,3,1,234.26,0.884,0,4.9,0.727,1
0,2,0,25.44,0.026,0,1.11,0.129,0
1,5,1,242.68,0.168,1,2.35,0.505,1
3,3,3,449.93,0.186,1,3.66,0.679,1
5,7,1,214.79,0.433,1,3.33,0.7,1
0,0,0,2.36,0.008,0,0.54,0.295,0
9,6,1,200.37,0.334,0,3.3,0.991,1
3,4,2,93.77,0.179,0,2.39,0.516,1
4,8,2,405.73,0.657,1,9.29,0.837,1
0,1,0,35.28,0.036,0,1.32,0.356,0
0,2,0,35.99,0.035,0,0.1,0.392,0
10,6,2,492.29,0.449,0,5.94,0.638,1
10,6,0,468.09,0.247,0,8.52,0.744,1
0,2,0,19.77,0.024,1,0.94,0.131,0
1,8,2,370.38,0.254,0,7.27,0.619,1
10,8,0,220.04,0.713,1,6.98,0.807,1
0,2,0,14.86,0.04,0,0.9,0.283,0
7,8,0,68.76,0.457,1,2.88,0.863,1
5,7,2,392.72,0.106,0,7.12,0.585,1
6,3,2,91.05,0.113,0,6.97,0.535,1
7,3,3,195.1,0.185,0,3.48,0.983,1
1,3,1,415.97,0.431,1,7.25,0.662,1
5,5,1,257.95,0.71,0,3.81,0.852,1
3,7,0,126.82,0.498,1,7.13,0.752,1
0,2,0,2.01,0.036,0,0.8,0.16,0
10,8,2,476.48,0.707,1,7.08,0.877,1
0,1,0,4.47,0.029,0,1.02,0.357,0
4,5,2,69.89,0.294,1,3.18,0.865,1
3,7,3,205.69,0.283,1,7.32,0.613,1
1,7,0,286.77,0.501,1,9.54,0.852,1
0,1,0,22.76,0.009,0,0.22,0.285,0
0,1,0,10.16,0.014,0,0.39,0.378,0
0,1,0,28.05,0.036,0,0.45,0.122,0
3,2,0,115.81,0.451,0,8.85,0.862,1
9,3,2,206.4,0.446,0,3.12,0.719,1
1,7,1,199.2,0.247,1,3.53,0.991,1
10,8,0,415.71,0.232,1,7.69,0.589,1
0,2,0,2.31,0.02,0,0.8,0.356,0
6,7,2,324.69,0.701,0,7.59,0.62,1
2,8,0,311.69,0.637,1,8.9,0.588,1
0,0,0,25.3,0.043,0,0.28,0.106,0
0,2,0,24.8,0.022,0,1.01,0.307,0
7,5,2,406.84,0.636,1,2.64,0.519,1
0,0,0,25.26,0.03,0,1.26,0.134,0
